timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
365152163,2501013,0,0,303832,28387,80,0,0,1187,0,0,2429999,79,0,303753,0,0,0,0,0,38029,73,4199739,0,0,0,2994284,262766293,0,0,0,256111,46767878,69
370154381,2501351,0,0,307427,29344,58,0,0,1201,0,0,2458974,54,0,307373,0,0,0,0,0,38467,50,4242175,0,0,0,2994301,267982810,0,0,0,256248,47421581,73
375158626,2501981,0,0,302034,28323,92,0,0,1180,0,0,2415597,81,0,301953,0,0,0,0,0,37811,83,4169881,0,0,0,2994926,273164167,0,0,0,256421,48070924,71
380160598,2501676,0,0,304088,29835,80,0,0,1188,0,0,2432146,62,0,304026,0,0,0,0,0,38061,68,4203813,0,0,0,2995150,278427571,0,0,0,256581,48730520,66
385161225,2500057,0,0,305621,28163,86,0,0,1194,0,0,2444328,76,0,305545,0,0,0,0,0,38249,77,4240903,0,0,0,2991647,283586429,0,0,0,256759,49377054,71
390163658,2501306,0,0,293589,29754,86,0,0,1147,0,0,2348074,78,0,293511,0,0,0,0,0,36756,85,4087307,0,0,0,2993984,288597840,0,0,0,256939,50005090,66
395164745,2501076,0,0,303318,26530,84,0,0,1185,0,0,2425907,75,0,303243,0,0,0,0,0,37966,88,4196284,0,0,0,2993600,293754711,0,0,0,257119,50651348,75
400166606,2500562,0,0,303829,30282,86,18,0,1186,1,0,2430034,70,0,303759,0,0,0,0,0,38031,77,4191968,0,0,0,2994255,298923980,0,0,0,257288,51299143,74
405168575,2501408,0,0,300253,30502,70,0,0,1173,0,0,2401514,62,0,300191,0,0,0,0,0,37577,66,4155773,0,0,0,2995008,304087129,0,0,0,257445,51946167,73
410170668,2501544,0,0,304342,26838,84,0,0,1189,0,0,2434073,81,0,304261,0,0,0,0,0,38092,83,4213457,0,0,0,2994182,309280803,0,0,0,257615,52597047,71
