timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
355218751,2501160,4928,371,290216,24515,40,0,20,1133,0,38682,2321556,4952,0,289251,0,941,0,15,0,36407,914,4057677,0,0,0,2994242,320508185,0,26837,0,654410,40298426,966
360221931,2500243,35828,4948,253769,22394,549,0,137,994,0,281731,2028444,36056,0,253489,0,52,0,108,0,31823,6331,3587847,0,0,0,2993574,325152089,0,27284,0,688509,40885431,424
366270409,2502339,0,0,283015,20970,97,0,0,1106,0,0,2263513,53,0,273809,0,9153,0,86,0,36569,57,4159262,0,0,0,2995286,331466221,0,27300,0,690049,41669820,9162
371274002,2500923,0,0,267039,23968,168,21,0,1042,1,0,2135097,113,0,243257,0,23669,0,413,0,36424,111,4156039,0,0,0,2994355,336210272,0,27300,0,690225,42264670,23678
376274191,2500169,0,0,285173,23036,62,0,0,1114,0,0,2281082,26,0,280490,0,4657,0,250,0,36250,32,4213061,0,0,0,2993260,341144051,0,27300,0,690312,42882461,4681
381277652,2502683,0,0,284239,22380,101,0,0,1111,0,0,2273221,65,0,274431,0,9743,0,394,0,36789,68,4154226,0,0,0,2996697,346056722,0,27300,0,690453,43498049,9762
386280674,2502267,0,0,288913,24011,80,0,0,1128,0,0,2310856,40,0,279752,0,9121,0,84,0,37280,40,4189933,0,0,0,2995727,351057768,0,27300,0,690563,44124750,9137
391282499,2500858,0,0,287730,27124,97,0,0,1124,0,0,2301429,37,0,107083,0,180610,0,248,0,58573,34,6479028,0,0,0,2994150,355997871,0,27300,0,690704,44739092,180659
396283608,2500754,0,0,283648,29237,0,0,0,1108,0,0,2269184,0,0,0,0,283648,0,0,0,70951,0,7836714,0,0,0,2993983,360607919,0,27300,0,690704,45310730,283647
401293495,2505453,45006,8920,33244,3549,6554,613,182,118,16,335111,239659,48304,0,2102,0,27844,0,29,0,8727,17041,1320725,0,0,0,3000885,362009278,0,29676,0,725489,45501460,32783
406300562,2501753,35418,7189,131753,9648,5689,69,134,518,4,255818,1039392,37369,0,117741,0,12061,0,10,0,18504,14634,2210832,0,0,0,2996136,363836027,0,32101,0,758758,45745035,18710
411307158,2501473,38630,3391,236321,24226,1488,19,149,925,1,288204,1889346,39071,0,235656,0,224,0,245,0,29685,10208,3362898,0,0,0,2994992,368494842,0,34334,0,785133,46323046,7542
416309556,2500889,1100,90,290225,23520,285,0,5,1133,0,8709,2321761,1105,0,290220,0,0,0,1,0,36283,184,4035916,0,0,0,2993570,373513620,0,34466,0,792346,46952738,200
421310860,2500130,641,61,291704,20757,86,0,3,1139,0,4932,2333590,647,0,291698,0,0,0,4,0,36468,131,4042363,0,0,0,2991181,378545794,0,34540,0,798746,47581091,65
426314899,2501140,18894,1580,271562,19873,158,0,76,1059,0,148709,2171387,19041,0,271415,0,0,0,54,0,34008,3272,3813337,0,0,0,2994466,383589940,0,34659,0,807670,48212534,100
431318533,2502032,63471,5914,205376,14831,445,21,243,807,1,498486,1638493,64084,0,204763,0,0,0,244,0,25929,11337,3040200,0,0,0,2995309,388542516,0,34847,0,819246,48832911,231
436319505,2500237,4635,1047,294855,21207,32,0,21,1149,0,36548,2358515,4678,0,294651,0,161,0,15,0,36898,765,4111411,0,0,0,2993176,393804608,0,34860,0,820112,49491346,176
441323730,2503870,9075,664,278337,23121,78,21,36,1086,1,71256,2225793,9196,0,278216,0,0,0,39,0,34835,1716,3903835,0,0,0,2997939,398964327,0,34888,0,822227,50137340,38
446326283,2500960,1461,126,295993,21101,289,0,6,1156,0,11450,2367737,1490,0,295964,0,0,0,9,0,37009,262,4090246,0,0,0,2994176,403820133,0,35080,0,835837,50747984,208
451328886,2500759,3635,263,291509,20813,35,0,14,1139,0,28576,2331794,3673,0,291361,0,110,0,13,0,36466,671,4064086,0,0,0,2993936,408946051,0,35095,0,837148,51387360,129
456329433,2500279,4877,382,294101,22472,349,0,20,1148,0,38113,2352569,4910,0,293456,0,612,0,16,0,36855,873,4109871,0,0,0,2993186,413766304,0,35365,0,856835,51992651,855
461344308,2503050,27278,2212,254404,21401,185,0,105,995,0,214353,2033409,27527,0,253972,0,183,0,91,0,31910,4932,3599222,0,0,0,2996187,418867460,0,35460,0,862992,52632494,280
466346422,2500725,2963,209,294752,23108,281,0,11,1152,0,23095,2357935,2974,0,294741,0,0,0,8,0,36852,532,4080323,0,0,0,2994168,423765807,0,35682,0,879103,53248380,193
471347840,2500650,2125,137,295844,22624,48,0,7,1157,0,16629,2366661,2138,0,295711,0,120,0,9,0,37005,397,4116209,0,0,0,2993535,428966373,0,35717,0,881444,53899792,152
476350241,2502159,60328,5521,217332,15753,624,0,240,846,0,473748,1735317,60781,0,216827,0,52,0,197,0,27356,11090,3146292,0,0,0,2995911,433624089,0,36221,0,916097,54488437,451
482674889,2501104,0,0,284039,22629,97,0,0,1109,0,0,2271705,53,0,274833,0,9153,0,86,0,36692,53,4121081,0,0,0,2994085,440188077,0,36240,0,917642,55301835,9162
487676351,2501249,0,0,275999,21070,168,0,0,1079,0,0,2206777,113,0,252217,0,23669,0,413,0,37544,113,4264736,0,0,0,2994631,444975136,0,36240,0,917812,55901205,23678
492678344,2500857,0,0,286709,23611,62,0,0,1120,0,0,2293370,26,0,282026,0,4657,0,250,0,36444,31,4091960,0,0,0,2994017,449925299,0,36240,0,917899,56520905,4681
497679833,2500980,0,0,286543,20435,101,0,0,1119,0,0,2291653,65,0,276735,0,9743,0,394,0,37077,61,4152091,0,0,0,2994508,454866642,0,36240,0,918035,57139675,9762
502683308,2501976,0,0,294545,21592,80,0,0,1151,0,0,2355912,40,0,285384,0,9121,0,84,0,37984,40,4254536,0,0,0,2994780,459892264,0,36240,0,918142,57769372,9137
507685587,2501944,0,0,292082,20944,97,0,0,1141,0,0,2336245,37,0,94027,0,198018,0,248,0,61292,35,6718015,0,0,0,2995665,464926575,0,36240,0,918273,58394378,198067
512686871,2500842,0,0,290560,20939,0,0,0,1135,0,0,2324480,0,0,0,0,290560,0,0,0,72669,0,8164504,0,0,0,2994592,469624687,0,36240,0,918273,58974791,290559
517699671,2508908,40368,6520,35905,5414,8054,364,165,136,10,300317,260964,43613,0,2306,0,30354,0,28,0,9489,15619,1495316,0,0,0,3002881,470839031,0,38682,0,953212,59142636,35862
522703843,2500943,30368,5557,147402,19898,4785,0,113,584,0,218746,1166748,32217,0,135389,0,10164,0,9,0,20164,12591,2407916,0,0,0,2994498,472768827,0,41137,0,985463,59397335,16085
527707950,2500585,33131,3052,238293,16986,1441,30,130,930,1,249494,1905399,33536,0,237746,0,142,0,235,0,29911,7808,3382696,0,0,0,2994154,477302714,0,43344,0,1010053,59956430,6124
532709162,2500637,1100,78,289969,21957,285,0,4,1133,0,8709,2319713,1105,0,289964,0,0,0,1,0,36251,182,4019044,0,0,0,2993907,482307156,0,43463,0,1017211,60584178,200
537712205,2501349,641,46,292728,30737,86,0,2,1144,0,4932,2341782,647,0,292722,0,0,0,4,0,36597,140,4065222,0,0,0,2994563,487327042,0,43537,0,1023603,61210824,65
542715581,2502451,22539,2506,266359,19156,170,0,85,1043,0,177281,2129510,22721,0,266177,0,0,0,64,0,33370,3913,3749873,0,0,0,2996368,492334324,0,43655,0,1032409,61836918,103
547717635,2500966,63471,6719,205888,18092,445,0,251,803,0,498486,1642589,64084,0,205275,0,0,0,244,0,25993,11361,3032683,0,0,0,2994118,497297140,0,43844,0,1044023,62457944,231
552719614,2501224,4635,522,297159,28007,32,0,18,1160,0,36548,2376947,4678,0,296955,0,161,0,15,0,37186,764,4139202,0,0,0,2993179,502616576,0,43855,0,1044886,63123369,176
557720641,2500130,11010,1013,276908,22203,84,0,43,1082,0,86638,2214322,11136,0,276782,0,0,0,42,0,34662,2025,3884060,0,0,0,2992914,507769966,0,43888,0,1047290,63767654,41
562724957,2501753,1461,121,298809,21308,286,0,6,1167,0,11450,2390265,1490,0,298780,0,0,0,9,0,37361,262,4128631,0,0,0,2995401,512644389,0,44081,0,1060503,64380528,206
567727112,2501002,3635,280,287413,22223,35,0,14,1123,0,28576,2299026,3673,0,287265,0,110,0,13,0,35961,667,4053730,0,0,0,2993630,517747779,0,44100,0,1061789,65016851,129
572728586,2501194,4877,328,290773,26656,349,30,17,1137,1,38113,2325945,4910,0,290128,0,612,0,16,0,36442,896,4055257,0,0,0,2992602,522512736,0,44366,0,1081491,65615238,855
577729883,2500173,19945,1836,261024,19187,129,0,81,1017,0,156746,2087083,20096,0,260690,0,183,0,64,0,32715,3589,3672800,0,0,0,2992152,527591527,0,44440,0,1086280,66251679,250
582731818,2501567,2963,245,294496,20899,309,0,13,1149,0,23095,2355887,2974,0,294485,0,0,0,8,0,36820,527,4080777,0,0,0,2994642,532473327,0,44689,0,1103756,66865711,216
587733820,2501456,2125,154,298916,23673,48,0,8,1168,0,16629,2391237,2138,0,298783,0,120,0,9,0,37389,394,4162290,0,0,0,2994451,537708709,0,44727,0,1106101,67521507,152
592734987,2500874,63965,8164,207011,19424,637,0,248,811,0,502186,1652520,64449,0,206475,0,52,0,212,0,26081,11648,3017068,0,0,0,2995159,542327513,0,45229,0,1140496,68105246,452
599174634,2500070,0,0,282759,21928,97,0,0,1105,0,0,2261465,53,0,273553,0,9153,0,86,0,36535,49,4092101,0,0,0,2992756,548981613,0,45253,0,1142000,68929081,9162
604175999,2501277,0,0,274975,20203,168,30,0,1073,1,0,2198585,113,0,251193,0,23669,0,413,0,37416,110,4289289,0,0,0,2994904,553819872,0,45253,0,1142167,69534699,23678
609177895,2500125,0,0,286453,21137,62,0,0,1119,0,0,2291322,26,0,281770,0,4657,0,250,0,36410,29,4107927,0,0,0,2993396,558780275,0,45253,0,1142257,70155532,4681
614178864,2500401,0,0,286543,20504,101,0,0,1120,0,0,2291653,65,0,276735,0,9743,0,394,0,37077,60,4167649,0,0,0,2992738,563731858,0,45253,0,1142389,70775352,9762
619181718,2501634,0,0,288657,22325,80,0,0,1127,0,0,2308808,40,0,279496,0,9121,0,84,0,37250,40,4205326,0,0,0,2993342,568720616,0,45253,0,1142495,71400480,9137
624182848,2500909,0,0,289522,22270,97,0,0,1131,0,0,2315765,37,0,96075,0,193410,0,248,0,60398,36,6855452,0,0,0,2994012,573679151,0,45253,0,1142633,72015996,193459
629184883,2501215,0,0,295168,21281,0,0,0,1153,0,0,2361344,0,0,0,0,295168,0,0,0,73836,0,8199991,0,0,0,2993296,578424367,0,45253,0,1142633,72600750,295167
634194470,2507133,41560,5990,36235,5363,8087,1931,169,131,17,309247,263367,44840,0,2391,0,30564,0,30,0,9481,16152,1418519,0,0,0,3001298,579641367,0,47664,0,1178304,72769249,36156
639199021,2500986,27681,7862,160648,11910,4705,18,106,631,1,198866,1273450,29429,0,149135,0,9765,0,5,0,21724,11949,2546659,0,0,0,2994822,581668859,0,50120,0,1210667,73035403,15537
644201747,2502292,23017,2681,257047,20378,1383,0,93,1002,0,171564,2055721,23135,0,256843,0,86,0,101,0,32258,5133,3634057,0,0,0,2994567,586260090,0,52322,0,1235108,73599917,3953
649202990,2500680,1100,81,288689,26450,285,0,4,1128,0,8709,2309473,1105,0,288684,0,0,0,1,0,36097,180,4025814,0,0,0,2993773,591186708,0,52461,0,1242397,74217937,200
654206448,2501737,641,35,296824,28997,86,0,2,1160,0,4932,2374550,647,0,296818,0,0,0,4,0,37108,142,4117484,0,0,0,2994753,596249602,0,52542,0,1248830,74849975,65
659208342,2501346,7137,457,291052,22284,132,0,24,1141,0,56011,2327859,7212,0,290977,0,0,0,27,0,36417,1333,4054823,0,0,0,2994654,601332660,0,52655,0,1257658,75484509,87
664211602,2502218,63471,7372,192320,13955,445,54,245,753,2,498486,1534045,64084,0,191707,0,0,0,244,0,24302,11291,2867496,0,0,0,2996131,606209460,0,52845,0,1269188,76095773,231
669214352,2501832,4635,338,288967,23277,32,0,18,1129,0,36548,2311411,4678,0,288763,0,161,0,15,0,36165,753,4032640,0,0,0,2995228,611391680,0,52858,0,1270042,76743951,176
674217122,2501552,4902,818,287665,21881,42,0,20,1123,0,38271,2300868,4962,0,287605,0,0,0,22,0,35982,983,4010267,0,0,0,2994593,616503377,0,52876,0,1271419,77382129,22
679219564,2500264,1461,119,301113,27208,307,22,5,1175,1,11450,2408697,1490,0,301084,0,0,0,9,0,37650,275,4151713,0,0,0,2992346,621378533,0,53075,0,1285694,77995234,222
684221671,2501674,3635,492,293045,25636,35,0,15,1144,0,28576,2344082,3673,0,292897,0,110,0,13,0,36661,676,4085687,0,0,0,2995327,626608899,0,53096,0,1287001,78646466,129
689224484,2501727,4877,312,294869,21073,349,0,17,1154,0,38113,2358713,4910,0,294224,0,612,0,16,0,36950,919,4113210,0,0,0,2994705,631451680,0,53358,0,1306661,79254398,855
