timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
365149856,2501796,0,0,303315,46480,90,0,0,1185,0,0,2425852,80,0,303235,0,0,0,0,0,37987,83,4208301,0,0,0,2994833,273327945,0,0,0,255934,48088537,70
370152473,2502604,0,0,308952,50861,80,0,0,1207,0,0,2471083,59,0,308893,0,0,0,0,0,38664,64,4273306,0,0,0,2993795,278574981,0,0,0,256088,48746000,65
375155967,2501886,0,0,304083,50168,90,0,0,1188,0,0,2432003,79,0,304004,0,0,0,0,0,38056,84,4203278,0,0,0,2995494,283860721,0,0,0,256287,49408356,72
380158691,2500973,0,0,304339,49246,90,0,0,1189,0,0,2434022,82,0,304257,0,0,0,0,0,38098,86,4214529,0,0,0,2994638,289107547,0,0,0,256477,50065844,69
385160167,2500831,0,0,305111,45619,82,0,0,1192,0,0,2440263,75,0,305036,0,0,0,0,0,38191,87,4218144,0,0,0,2992511,294407849,0,0,0,256643,50729991,74
390163465,2501615,0,0,309201,48958,94,19,0,1207,1,0,2472887,87,0,309114,0,0,0,0,0,38707,86,4275186,0,0,0,2994636,299771475,0,0,0,256821,51402078,78
395164832,2500006,0,0,303067,45230,74,0,0,1184,0,0,2423950,70,0,302997,0,0,0,0,0,37947,71,4219319,0,0,0,2993623,305016547,0,0,0,256980,52059319,71
400165666,2500679,0,0,304341,44173,86,0,0,1189,0,0,2434088,76,0,304265,0,0,0,0,0,38094,78,4215327,0,0,0,2993065,310277743,0,0,0,257153,52718605,75
405167161,2501165,0,0,295384,42885,80,0,0,1154,0,0,2362504,68,0,295316,0,0,0,0,0,36971,72,4111503,0,0,0,2994998,315447091,0,0,0,257312,53366350,64
410170286,2501357,0,0,306644,47524,88,0,0,1198,0,0,2452444,88,0,306556,0,0,0,0,0,38381,87,4242258,0,0,0,2994646,320728666,0,0,0,257496,54028187,73
415172708,2500317,0,0,306648,51179,80,93,0,1197,1,0,2452598,70,0,306578,0,0,0,0,0,38380,76,4233819,0,0,0,2991891,326026977,0,0,0,257655,54692097,70
420174167,2501050,0,0,308438,43086,84,0,0,1205,0,0,2467001,61,0,308377,0,0,0,0,0,38605,87,4334557,0,0,0,2994888,331380609,0,0,0,257842,55362926,66
425175649,2500717,0,0,293591,43197,82,0,0,1147,0,0,2348131,71,0,293520,0,0,0,0,0,36772,78,4089940,0,0,0,2991908,336549762,0,0,0,258009,56010714,68
