timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
268120214,2502146,0,0,291877,22775,54,0,0,1140,0,0,2334568,40,0,282189,0,9648,0,192,0,37719,37,4233223,0,0,0,2995940,242662712,0,17771,0,459789,30521058,9639
273123917,2501843,0,0,291058,21495,44,0,0,1137,0,0,2328053,37,0,52299,0,238722,0,248,0,66255,39,7267157,0,0,0,2995313,247673327,0,17771,0,459950,31148894,238718
278132892,2507410,8085,698,264194,19400,186,18,30,1033,1,62934,2111873,8308,0,510,0,263461,0,12,0,66072,1944,7251516,0,0,0,3000067,252172614,0,17871,0,461894,31708943,263630
283141441,2507626,40536,5132,36000,4364,6620,2385,167,126,19,301507,261821,43770,0,2347,0,30419,0,26,0,9446,15801,1415011,0,0,0,3001737,253321350,0,20468,0,497304,31869701,34685
288143591,2500436,24801,4395,178702,13025,1048,18,93,703,1,179090,1419321,26368,0,168527,0,8608,0,5,0,23830,10401,2765170,0,0,0,2993815,255456187,0,22750,0,527288,32151751,11086
293145105,2500305,25783,2773,260784,18811,606,45,98,1020,2,193314,2085466,25939,0,260542,0,86,0,106,0,32696,6308,3689504,0,0,0,2991683,260043609,0,24780,0,554280,32725083,3289
298147640,2500570,1100,93,298929,29287,4,0,5,1167,0,8709,2391393,1105,0,298924,0,0,0,1,0,37370,168,4152925,0,0,0,2993635,265187028,0,24904,0,561102,33370382,4
303150118,2501886,1834,128,293839,21007,6,0,7,1148,0,14455,2350670,1840,0,293833,0,0,0,4,0,36735,315,4077214,0,0,0,2995058,270231469,0,25000,0,567774,34000982,6
308153917,2501047,1152,375,294260,21887,10,0,4,1150,0,8999,2353939,1171,0,294241,0,0,0,7,0,36793,228,4105669,0,0,0,2994302,275251060,0,25115,0,576297,34629121,5
313156569,2501420,61022,5281,212461,17125,414,19,243,825,1,479272,1695444,61598,0,211885,0,0,0,230,0,26804,11054,3119547,0,0,0,2994093,280207732,0,25311,0,588020,35251171,216
318159136,2501582,2610,238,301256,25713,6,0,11,1176,0,20691,2410002,2616,0,301250,0,0,0,3,0,37664,383,4186988,0,0,0,2994747,285428864,0,25323,0,588875,35905168,5
323161315,2501324,43738,3218,235989,19098,318,0,172,922,0,343758,1884207,44241,0,235486,0,0,0,178,0,29676,7836,3399211,0,0,0,2993882,290498897,0,25457,0,597149,36541697,152
328164233,2502227,3465,579,298821,21496,24,0,14,1167,0,27216,2390237,3510,0,298599,0,177,0,38,0,37393,623,4137309,0,0,0,2995773,295558336,0,25585,0,604991,37175786,188
333166285,2500470,3686,291,292738,20960,22,0,16,1142,0,28984,2341626,3724,0,292590,0,110,0,13,0,36619,663,4069551,0,0,0,2993499,300762819,0,25598,0,606035,37827742,122
338167542,2500455,7266,515,297085,21161,28,0,28,1160,0,57211,2376441,7299,0,296440,0,612,0,19,0,37228,1240,4126808,0,0,0,2992044,305587130,0,25881,0,626144,38434097,627
343172784,2504025,79820,7818,189230,13918,488,22,306,745,1,627052,1508644,80524,0,188343,0,183,0,274,0,23932,14693,2813822,0,0,0,2998730,310551682,0,26138,0,641705,39057595,435
348174199,2500628,4215,275,292969,23636,30,0,15,1146,0,33195,2343417,4260,0,292924,0,0,0,17,0,36643,748,4071978,0,0,0,2993936,315665584,0,26242,0,648906,39698406,16
353176150,2501260,4895,348,296653,23513,14,0,19,1159,0,38453,2373087,4914,0,295693,0,941,0,13,0,37210,879,4157949,0,0,0,2995255,320868633,0,26280,0,651093,40349535,949
358181023,2501467,22251,2352,276399,25824,90,0,87,1080,0,175761,2210447,22350,0,276248,0,52,0,57,0,34612,3792,3872238,0,0,0,2995088,325414664,0,26788,0,686547,40924331,103
364024496,2500338,0,0,290951,29783,70,0,0,1137,0,0,2327001,53,0,281745,0,9153,0,86,0,37557,64,4185504,0,0,0,2993922,331693549,0,26788,0,686624,41708451,9144
369027479,2500521,0,0,280863,23393,136,0,0,1097,0,0,2245689,113,0,257081,0,23669,0,413,0,38151,119,4384321,0,0,0,2993414,336638304,0,26788,0,686806,42325299,23646
374030413,2501092,0,0,276725,21664,34,0,0,1081,0,0,2213498,26,0,272042,0,4657,0,250,0,35197,29,3972368,0,0,0,2993522,341467635,0,26788,0,686895,42929961,4654
379034368,2502772,0,0,281423,21975,78,0,0,1100,0,0,2250693,65,0,271615,0,9743,0,394,0,36440,72,4084910,0,0,0,2996492,346396690,0,26788,0,687037,43548353,9739
384037895,2501606,0,0,285477,21909,54,0,0,1115,0,0,2283368,40,0,275789,0,9648,0,192,0,36923,40,4174456,0,0,0,2995093,351421432,0,26788,0,687145,44177885,9639
389039524,2500294,0,0,272114,20188,44,0,0,1063,0,0,2176501,37,0,49739,0,222338,0,248,0,61837,39,7102554,0,0,0,2992181,356331695,0,26788,0,687304,44792736,222334
394043375,2502674,5807,428,278051,20210,70,0,23,1086,0,45858,2223817,5883,0,469,0,277506,0,11,0,69509,1142,7759899,0,0,0,2994768,360938138,0,26822,0,688446,45363579,277574
399054157,2505092,40563,5977,36216,8357,6648,2964,162,139,12,301313,263350,43824,0,2267,0,30688,0,25,0,9516,16081,1427530,0,0,0,2999004,362090925,0,29464,0,724203,45524609,34914
404056896,2501432,25994,8557,170059,13155,1100,37,100,666,2,187332,1349562,27639,0,159337,0,9077,0,5,0,22837,11061,2654183,0,0,0,2995522,364171899,0,31831,0,755364,45799957,11689
409057366,2500385,25783,2167,253104,18209,606,0,98,992,0,193314,2024026,25939,0,252862,0,86,0,106,0,31744,5812,3597614,0,0,0,2992103,368769561,0,33892,0,781638,46371421,3289
414060052,2501076,1100,89,298417,23923,4,0,5,1165,0,8709,2387297,1105,0,298412,0,0,0,1,0,37307,154,4138424,0,0,0,2992994,373794196,0,34032,0,788411,47001728,4
