timestamp,sample_duration,num_reads,read_cycles,num_writes,write_cycles,num_flushes,flush_cycles,read_cycles_samples,write_cycles_samples,flush_cycles_samples,bytes_read,bytes_written,retired_rw,retired_movnti,retired_movntq,retired_movntqd,retired_movntps,retired_mfence,retired_sfence,retired_lfence,wpq_inserts,rpq_inserts,wpq_occupancy,rpq_occupancy,dram_rpq_inserts,dram_rpq_occupancy,unc_ticks,total_read_write,retired_all_stores,l3_misses_local_pmm,l3_misses_remote_pmm,any_scoop_pmm,any_scoop_l3_miss_dram,total_addr_distance
300129065,2501473,0,0,292574,39121,112,0,0,1143,0,0,2340150,54,0,292520,0,0,0,0,0,36624,54,4070373,0,0,0,2993681,197346946,0,0,0,253530,38568516,109
305132369,2503046,0,0,286684,35596,120,0,0,1120,0,0,2292938,66,0,286618,0,0,0,0,0,35877,66,4001976,0,0,0,2997475,202385255,0,0,0,253679,39199820,110
310134618,2501666,0,0,291293,37673,115,0,0,1138,0,0,2329798,66,0,291227,0,0,0,0,0,36453,68,4045428,0,0,0,2994003,207534184,0,0,0,253831,39845004,106
315135059,2500382,0,0,290773,39926,136,0,0,1136,0,0,2325627,67,0,290706,0,0,0,0,0,36408,86,4075487,0,0,0,2991651,212744418,0,0,0,253996,40497895,117
320136279,2500665,0,0,285148,38262,122,0,0,1114,0,0,2280703,59,0,285089,0,0,0,0,0,35690,65,3966368,0,0,0,2993513,217889143,0,0,0,254143,41142581,110
325138254,2500937,0,0,285402,37697,117,0,0,1115,0,0,2282644,68,0,285334,0,0,0,0,0,35724,83,3971306,0,0,0,2994679,222970498,0,0,0,254303,41779340,107
330140170,2501262,0,0,283347,37441,137,0,0,1107,0,0,2266142,78,0,283269,0,0,0,0,0,35493,93,3955726,0,0,0,2993807,228018762,0,0,0,254490,42411983,114
335142442,2501301,0,0,286940,38700,117,0,0,1121,0,0,2294998,62,0,286878,0,0,0,0,0,35910,74,3994966,0,0,0,2994386,233093982,0,0,0,254668,43047952,101
340145134,2501308,0,0,285913,33151,128,51,0,1116,1,0,2286670,78,0,285835,0,0,0,0,0,35789,99,3977058,0,0,0,2994800,238213944,0,0,0,254868,43689571,114
345147585,2500529,0,0,287194,31968,120,0,0,1122,0,0,2297027,63,0,287131,0,0,0,0,0,35943,61,4003105,0,0,0,2993790,243299331,0,0,0,255023,44326829,114
350150260,2500469,0,0,290779,40406,127,22,0,1135,1,0,2325643,71,0,290708,0,0,0,0,0,36389,76,4040637,0,0,0,2993346,248419305,0,0,0,255187,44968433,118
355151443,2500027,0,0,290010,39140,123,0,0,1133,0,0,2319500,72,0,289938,0,0,0,0,0,36299,77,4037267,0,0,0,2992309,253576281,0,0,0,255347,45614691,118
360155503,2503051,0,0,272858,44385,123,0,0,1066,0,0,2182351,59,0,272799,0,0,0,0,0,34168,54,3818394,0,0,0,2996357,258628874,0,0,0,255489,46247844,114
365157792,2501431,0,0,284885,38262,130,0,0,1113,0,0,2278339,91,0,284794,0,0,0,0,0,35663,78,3962187,0,0,0,2995219,263681233,0,0,0,255660,46880984,107
370159680,2501609,0,0,288481,37402,103,0,0,1127,0,0,2307422,50,0,288431,0,0,0,0,0,36097,51,4012658,0,0,0,2994622,268775083,0,0,0,255788,47519250,112
375161040,2500702,0,0,286165,37408,137,0,0,1118,0,0,2288708,72,0,286093,0,0,0,0,0,35825,85,4007885,0,0,0,2991982,273849952,0,0,0,255967,48155215,118
